SPECIES_PK,LL_SPECIES,GENUS,SPECIES,SCIENTIFIC_NAME,COMMON_NAME,LOCAL_NAME,FAMILY,ABBREVIATION,FUS_CODE,FACTOR_A,FACTOR_B,NUM_SAMPLES,MAX_LEN,MIN_LEN,MAX_PRLB_IMPORT,MIN_PRLB_IMPORT,MAX_PRLB_DOMESTIC,MIN_PRLB_DOMESTIC,MAX_LB_FISH,MIN_LB_FISH,AVG_LB_FISH,MAX_CAUGHT_1000HOOKS,ENTRY_NAME,REMARKS,SYS_CREATE_TIME,SYS_MODIFY_TIME,LOAD_TABLE,LOAD_DATETIME,LOAD_USER
5185,0,Acanthurus,"Fine-lined surgeonfish",grammoptilus,"Fine-lined surgeonfish",NULL,Acanthuridae,NULL,0,17.399,2.992,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Fine-lined surgeonfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5187,0,Platax,"Circular spadefish",orbicular,"Circular spadefish",NULL,Ephippidae,NULL,0,17.656,3.106,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Circular spadefish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5189,0,Hipposcarus,"Candelamoa parrotfish",harid,"Candelamoa parrotfish",NULL,Scaridae,NULL,0,19.651,3.325,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Candelamoa parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5190,0,Chaetodon,"Ornate butterflyfish",omatissimus,"Ornate butterflyfish",NULL,Chaetodontidae,NULL,0,20.309,3.570,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ornate butterflyfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5191,0,Lethrinus,"Longfin emperor",erythropterus,"Longfin emperor",NULL,Lethrinidae,NULL,0,15.568,2.584,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Longfin emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5192,0,Paracirrhites,"Halfspotted hawkfish",hemistictus,"Halfspotted hawkfish",NULL,Cirrhitidae,NULL,0,16.406,2.762,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Halfspotted hawkfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5200,0,Siganus,"Vermiculate rabbitfish",vermiculatus,"Vermiculate rabbitfish",NULL,Siganidae,NULL,0,20.329,3.470,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Vermiculate rabbitfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5202,0,Etisus,"Red crab",dentatus,"Red crab",NULL,Xanthidae,NULL,0,6.930,1.350,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Red crab",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5206,0,Acanthurus,"Whitefin surgeonfish",albipectoralis,"Whitefin surgeonfish",NULL,Acanthuridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Whitefin surgeonfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5207,0,Lethrinus,"Yellowtail emperor",atkinsoni,"Yellowtail emperor",NULL,Lethrinidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowtail emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5208,0,Paracaesio,"False fusilier, Dirty ordu",sordida,"False fusilier, Dirty ordu",NULL,Lutjanidae,NULL,0,16.625,2.806,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Snapper, Fusilier, False",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5209,0,Lutjanus,"Two spot snapper",biguttatus,"Two spot snapper",NULL,Lutjanidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Two spot snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5210,0,Bothus,"Leopard flounder",mancus,"Leopard flounder",NULL,Bothidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Leopard flounder",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5212,0,Pugoplites,"Regal angelfish",navarchus,"Regal angelfish",NULL,Pomacanthidae,NULL,0,15.881,2.763,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Regal angelfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5214,0,Trachinotus,"Small spotted dart",bailonii,"Small spotted dart",NULL,Carangidae,NULL,0,7.328,1.151,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Small spotted dart",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5218,0,Sepioteuthis,"Bigfin reef squid",lessoniana,"Bigfin reef squid",NULL,Loliginidae,NULL,0,1.529,-0.095,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bigfin reef squid",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5219,0,Macropharyngodon,"Yellowspotted wrasse",negrosensis,"Yellowspotted wrasse","Black wrasse",Labridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Yellowspotted (Blac",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5220,0,Scarus,"Yellowfin parrotfish",flavipectoralis,"Yellowfin parrotfish",NULL,Scaridae,NULL,0,24.952,4.253,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowfin parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5221,0,Lethrinus,"Orange striped emperor",obsoletus,"Orange striped emperor",NULL,Lethrinidae,NULL,0,18.050,3.043,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Orange striped emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5223,0,Cephalopholis,"Bluelined grouper",formosa,"Bluelined grouper",NULL,Serranidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bluelined grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5224,0,Caranx,"Tille trevally",tille,"Tille trevally",NULL,Carangidae,NULL,0,18.379,3.069,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tille trevally",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5226,0,Muraenesox,"Daggertooth pike",Muraenesox,"Daggertooth pike",NULL,Muraenesocidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Daggertooth pike",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5227,0,Epinephelus,"Orange-spotted grouper",coioides,"Orange-spotted grouper",NULL,Serranidae,NULL,0,22.853,3.856,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Orange-spotted grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5231,0,Apogon,"Samoan cardinalfish",fuscus,"Samoan cardinalfish",NULL,Apogonidae,NULL,0,17.885,2.992,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Samoan cardinalfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5232,0,Grammatorcynos,"Double-lined mackerel",bilineatus,"Double-lined mackerel",NULL,Scombridae,NULL,0,16.250,2.646,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Double-lined mackerel",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5233,0,Pseudocaranx,"Silver trevally",dentex,"Silver trevally",NULL,Carangidae,NULL,0,18.410,3.130,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Silver trevally",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5235,0,Scarus,"Chameleon parrotfish",chameleon,"Chameleon parrotfish",NULL,Scaridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Chameleon parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5236,0,Siganus,"Golden rabbitfish",guttatus,"Golden rabbitfish",NULL,Siganidae,NULL,0,17.211,2.882,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Golden rabbitfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5238,0,Parupeneus,"Rosy goatfish",rubescens,"Rosy goatfish",NULL,Mullidae,NULL,0,18.531,3.127,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Rosy goatfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5239,0,Pristipomoides,"Lavender jobfish",sieboldii,"Lavender jobfish",NULL,Lutjanidae,NULL,0,15.533,2.576,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Lavender jobfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5242,0,Abalistes,"Starry triggerfish",stellatus,"Starry triggerfish",NULL,Balistidae,NULL,0,13.435,2.284,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Starry",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5243,0,Lutjanus,"Crimson snapper",erythropterus,"Crimson snapper","Vivaneau cramoisi (Fr)",Lutjanidae,NULL,0,18.021,3.005,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Crimson snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5244,0,Upeneus,"Goldband goatfish",moluccencis,"Goldband goatfish",NULL,Mullidae,NULL,0,17.518,2.949,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goldband goatfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5245,0,Sufflamen,"Boomerang/Scythe triggerfi",bursa,"Boomerang/Scythe triggerfi",NULL,Balistidae,NULL,0,17.082,2.922,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Boomerang/Scyt",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5246,0,Carangoides,"Longnose trevally",chrysophrys,"Longnose trevally",NULL,Carangidae,NULL,0,11.287,1.902,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Trevally, Longnose",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5247,0,Selaroides,"Yellowstripe scad",leptolepis,"Yellowstripe scad",NULL,Carangidae,NULL,0,17.755,2.936,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowstripe scad",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5248,0,Caranx,"Bluespotted trevally",bucculentus,"Bluespotted trevally",NULL,Carangidae,NULL,0,15.994,2.673,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bluespotted trevally",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5249,0,Cheilinus,"Two-spotted wrasse",bimaculatus,"Two-spotted wrasse",NULL,Labridae,NULL,0,8.854,1.326,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Two-spotted wrasse",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5251,0,Parupeneus,"Yellow-stripe goatfish",chrysopleuron,"Yellow-stripe goatfish",NULL,Mullidae,NULL,0,16.069,2.682,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellow-stripe goatfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5252,0,Aluterus,"Scrawled filefish",scriptus,"Scrawled filefish",NULL,Monacanthidae,NULL,0,9.000,1.408,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Scrawled filefish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5253,0,Acanthurus,"Black-spot surgeonfish",bariene,"Black-spot surgeonfish",NULL,Acanthuridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Black-spot surgeonfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5254,0,Epinephelus,"Sixbar grouper",sexfasciatus,"Sixbar grouper",NULL,Serranidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sixbar grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5257,0,Lutjanus,"Dory/Black-spot snapper",fulviflamma,"Dory/Black-spot snapper",NULL,Lutjanidae,NULL,0,16.942,2.823,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dory/Black-spot snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5258,0,Uraspis,"Whitetongue jack",helvola,"Whitetongue jack",NULL,Carangidae,NULL,0,13.996,2.300,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Whitetongue jack",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5259,0,Macolor,"Midnight snapper",macularis,"Midnight snapper","Midnight snapper",Lutjanidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Snapper, Midnight",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5260,0,"Stegostoma fasciatum","Zebra shark","Stegostoma fasciatum","Zebra shark",NULL,Stegostomatidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Zebra shark",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5262,0,Gymnocranius,"Japanese large-eye bream",euanus,"Japanese large-eye bream",NULL,Lethrinidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Japanese large-eye bream",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5263,0,Iniistius,"Fivefinger razorfish",pentadactylus,"Fivefinger razorfish",NULL,Labridae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Fivefinger razorfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5264,0,Actinopyga,"Surf redfish",mauritiana,"Surf redfish",Mamao,Holothuriidae,NULL,0,7.079,1.214,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Surf redfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5265,0,Seriola,"Yellowtail amberjack",lalandi,"Yellowtail amberjack",NULL,Carangidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowtail amberjack",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5266,0,Triodon,"Threetooth puffer",macropterus,"Threetooth puffer",NULL,Triodontidae,NULL,0,12.624,2.120,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Threetooth puffer",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5267,0,Plectorhinchus,"Harlequin sweetlips",chaetodonoides,"Harlequin sweetlips","Many-spotted sweetlips",Haemulidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Harlequin sweetlips",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5268,0,Pontinus,"Large-headed scorpionfish",macrocephalus,"Large-headed scorpionfish",NULL,Scorpaenidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Large-headed scorpionfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5269,0,Chaetodon,"Speckled butterflyfish",citrinnellus,"Speckled butterflyfish",NULL,Chaetodontidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Speckled butterflyfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5270,0,Upeneus,"Bandtail goatfish",taeniopterus,"Bandtail goatfish","Bandtail goatfish",Mullidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goatfish, Bandtail",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
